s_close,s_date
99.6483,"Nov 18, 2022"
99.6425,"Nov 19, 2022"
99.6367,"Nov 20, 2022"
99.6927,"Nov 21, 2022"
100.238,"Nov 22, 2022"
100.043,"Nov 23, 2022"
100.138,"Nov 24, 2022"
99.7089,"Nov 25, 2022"
99.7038,"Nov 26, 2022"
99.6987,"Nov 27, 2022"
97.5633,"Nov 28, 2022"
98.1575,"Nov 29, 2022"
98.0543,"Nov 30, 2022"
98.2056,"Dec 01, 2022"
97.4154,"Dec 02, 2022"
97.4095,"Dec 03, 2022"
97.4036,"Dec 04, 2022"
96.0131,"Dec 05, 2022"
95.9448,"Dec 06, 2022"
96.5378,"Dec 07, 2022"
96.0073,"Dec 08, 2022"
96.0432,"Dec 09, 2022"
96.0375,"Dec 10, 2022"
96.0318,"Dec 11, 2022"
95.5184,"Dec 12, 2022"
95.7688,"Dec 13, 2022"
95.8766,"Dec 14, 2022"
94.1779,"Dec 15, 2022"
94.3364,"Dec 16, 2022"
94.3315,"Dec 17, 2022"
94.3266,"Dec 18, 2022"
93.2921,"Dec 19, 2022"
90.1081,"Dec 20, 2022"
89.0573,"Dec 21, 2022"
90.5813,"Dec 22, 2022"
90.8805,"Dec 23, 2022"
90.8747,"Dec 24, 2022"
90.869,"Dec 25, 2022"
92.2243,"Dec 26, 2022"
91.7054,"Dec 27, 2022"
90.6436,"Dec 28, 2022"
91.677,"Dec 29, 2022"
93.0217,"Dec 30, 2022"
93.0163,"Dec 31, 2022"
93.0108,"Jan 01, 2023"
93.9082,"Jan 02, 2023"
93.4143,"Jan 03, 2023"
93.0181,"Jan 04, 2023"
92.9985,"Jan 05, 2023"
93.7493,"Jan 06, 2023"
93.7434,"Jan 07, 2023"
93.7376,"Jan 08, 2023"
92.4598,"Jan 09, 2023"
93.1667,"Jan 10, 2023"
93.057,"Jan 11, 2023"
93.0305,"Jan 12, 2023"
92.1294,"Jan 13, 2023"
92.1235,"Jan 14, 2023"
92.1176,"Jan 15, 2023"
90.4302,"Jan 16, 2023"
86.327,"Jan 17, 2023"
87.7177,"Jan 18, 2023"
88.3219,"Jan 19, 2023"
87.1621,"Jan 20, 2023"
87.1563,"Jan 21, 2023"
87.1506,"Jan 22, 2023"
87.2406,"Jan 23, 2023"
88.4823,"Jan 24, 2023"
89.8132,"Jan 25, 2023"
91.6513,"Jan 26, 2023"
90.5754,"Jan 27, 2023"
90.5695,"Jan 28, 2023"
90.5637,"Jan 29, 2023"
89.1281,"Jan 30, 2023"
90.6192,"Jan 31, 2023"
90.5933,"Feb 01, 2023"
90.6177,"Feb 02, 2023"
90.1555,"Feb 03, 2023"
90.1496,"Feb 04, 2023"
90.1437,"Feb 05, 2023"
92.1038,"Feb 06, 2023"
93.0081,"Feb 07, 2023"
93.6062,"Feb 08, 2023"
94.9045,"Feb 09, 2023"
93.2283,"Feb 10, 2023"
93.2224,"Feb 11, 2023"
93.2165,"Feb 12, 2023"
93.2409,"Feb 13, 2023"
92.3184,"Feb 14, 2023"
92.9201,"Feb 15, 2023"
92.6965,"Feb 16, 2023"
92.9244,"Feb 17, 2023"
92.9185,"Feb 18, 2023"
92.9126,"Feb 19, 2023"
91.7102,"Feb 20, 2023"
91.8173,"Feb 21, 2023"
91.8685,"Feb 22, 2023"
90.9233,"Feb 23, 2023"
90.4935,"Feb 24, 2023"
