s_close,s_date
721.236,"Sep 22, 2020"
719.926,"Sep 23, 2020"
719.714,"Sep 24, 2020"
719.329,"Sep 25, 2020"
719.299,"Sep 26, 2020"
719.268,"Sep 27, 2020"
699.005,"Sep 28, 2020"
705.247,"Sep 29, 2020"
695.953,"Sep 30, 2020"
699.236,"Oct 01, 2020"
689.128,"Oct 02, 2020"
689.099,"Oct 03, 2020"
689.069,"Oct 04, 2020"
674.359,"Oct 05, 2020"
675.479,"Oct 06, 2020"
687.718,"Oct 07, 2020"
697.278,"Oct 08, 2020"
708.875,"Oct 09, 2020"
708.842,"Oct 10, 2020"
708.81,"Oct 11, 2020"
697.925,"Oct 12, 2020"
695.288,"Oct 13, 2020"
698.988,"Oct 14, 2020"
697.676,"Oct 15, 2020"
699.873,"Oct 16, 2020"
699.841,"Oct 17, 2020"
699.809,"Oct 18, 2020"
701.549,"Oct 19, 2020"
709.767,"Oct 20, 2020"
721.33,"Oct 21, 2020"
717.414,"Oct 22, 2020"
717.64,"Oct 23, 2020"
717.607,"Oct 24, 2020"
717.574,"Oct 25, 2020"
727.869,"Oct 26, 2020"
721.854,"Oct 27, 2020"
715.448,"Oct 28, 2020"
691.752,"Oct 29, 2020"
691.721,"Oct 30, 2020"
691.69,"Oct 31, 2020"
691.659,"Nov 01, 2020"
679.959,"Nov 02, 2020"
704.539,"Nov 03, 2020"
700.001,"Nov 04, 2020"
713.48,"Nov 05, 2020"
706.484,"Nov 06, 2020"
706.452,"Nov 07, 2020"
706.42,"Nov 08, 2020"
706.945,"Nov 09, 2020"
715.085,"Nov 10, 2020"
715.965,"Nov 11, 2020"
707.627,"Nov 12, 2020"
708.091,"Nov 13, 2020"
708.062,"Nov 14, 2020"
708.032,"Nov 15, 2020"
705.248,"Nov 16, 2020"
708.447,"Nov 17, 2020"
706.016,"Nov 18, 2020"
705.413,"Nov 19, 2020"
700.587,"Nov 20, 2020"
700.558,"Nov 21, 2020"
700.529,"Nov 22, 2020"
690.521,"Nov 23, 2020"
695.007,"Nov 24, 2020"
704.323,"Nov 25, 2020"
716.141,"Nov 26, 2020"
