Date,Actual Price,Predicted Price
2024-02-18,18048.9,18425.928157971197
2024-02-19,17930.7,18419.496361890575
2024-02-20,18163.6,18425.723378566323
2024-02-21,18197.5,18419.600381868568
2024-02-22,18164.4,18425.517468947102
2024-02-23,18293.4,18419.69794821315
2024-02-24,18242.8,18425.32821029882
2024-02-25,18238.1,18419.8027919259
2024-02-26,18202.6,18425.16378322158
2024-02-27,18210.9,18419.919412907322
2024-02-28,18182.2,18425.024212454173
2024-02-29,18332.8,18420.045568033023
2024-03-01,18681.4,18424.904470417157
2024-03-02,18614.1,18420.17561479676
2024-03-03,18614.1,18424.797743387106
2024-03-04,18979.7,18420.303464542867
2024-03-05,19100.3,18424.697906840935
2024-03-06,19240.0,18420.424494452684
2024-03-07,19373.6,18424.600845950707
2024-03-08,19522.6,18420.53630633292
2024-03-09,19492.9,18424.50471452254
2024-03-10,19492.9,18420.638578202943
2024-03-11,19551.0,18424.409478161557
2024-03-12,19322.9,18420.732405203104
2024-03-13,19471.5,18424.316146710764
2024-03-14,19370.6,18420.819509835852
2024-03-15,19320.3,18424.22602672339
2024-03-16,19342.0,18420.901588035
2024-03-17,19342.0,18424.140189513488
2024-03-18,19386.2,18420.97991600716
2024-03-19,19305.6,18424.059214913028
2024-03-20,19529.5,18421.05522274905
2024-03-21,19491.4,18423.983172201286
2024-03-22,19341.9,18421.127758864986
2024-03-23,19314.3,18423.91175021129
2024-03-24,19319.8,18421.19746606393
2024-03-25,19400.4,18423.844442524784
2024-03-26,19441.7,18421.264161807238
2024-03-27,19590.8,18423.780715585977
2024-03-28,19935.1,18421.32768300174
2024-03-29,19931.9,18423.72012053652
2024-03-30,19909.2,18421.38796579146
2024-03-31,19941.3,18423.66234028424
2024-04-01,20082.7,18421.445064899835
2024-04-02,20361.5,18423.607184290617
2024-04-03,20517.6,18421.49913107603
2024-04-04,20436.8,18423.554552906142
2024-04-05,20737.7,18421.55036932365
2024-04-06,20757.5,18423.504392816132
2024-04-07,20617.5,18421.598996921115
2024-04-08,20853.5,18423.456659125386
2024-04-09,20982.4,18421.645212837077
2024-04-10,20848.7,18423.4112917145
2024-04-11,21189.5,18421.6891824844
2024-04-12,20903.5,18423.368206623938
2024-04-13,20868.6,18421.731036027813
2024-04-14,20993.5,18423.327298837066
2024-04-15,21285.9,18421.77087546581
2024-04-16,21324.5,18423.28845115682
2024-04-17,21117.9,18421.808785189158
2024-04-18,21270.2,18423.25154429648
2024-04-19,21377.7,18421.844841846625
2024-04-20,21325.7,18423.216464892244
2024-04-21,21278.9,18421.879121169335
2024-04-22,20829.5,18423.183110006325
2024-04-23,20764.5,18421.91170115175
2024-04-24,20724.4,18423.151388209695
2024-04-25,20859.8,18421.942662212314
2024-04-26,20870.7,18423.12121823307
2024-04-27,20883.5,18421.97208553208
2024-04-28,20923.2,18423.092526451997
2024-04-29,20849.0,18422.000050792663
2024-04-30,20487.9,18423.065244295463
2024-05-01,20755.9,18422.026634216767
2024-05-02,20592.7,18423.039306263527
2024-05-03,20583.2,18422.051907375127
2024-05-04,20577.7,18423.014648807057
2024-05-05,20517.2,18422.075936830614
2024-05-06,20781.4,18422.99120999108
2024-05-07,20670.3,18422.098784432255
2024-05-08,20622.4,18422.968929682767
2024-05-09,20986.0,18422.120507966196
2024-05-10,21077.2,18422.94774996604
2024-05-11,21059.0,18422.141161886295
2024-05-12,21095.9,18422.927615541954
2024-05-13,20877.0,18422.160797932196
2024-05-14,21045.8,18422.908473974327
2024-05-15,21335.8,18422.17946554686
2024-05-16,21273.3,18422.89027573919
2024-05-17,21614.5,18422.197212092928
2024-05-18,21477.2,18422.87297410805
2024-05-19,21532.9,18422.214082920582
2024-05-20,21706.3,18422.856524930045
2024-05-21,21650.9,18422.230121357756
2024-05-22,21286.2,18422.84088638177
2024-05-23,20833.3,18422.24536868539
2024-05-24,20829.2,18422.82601873672
2024-05-25,20818.7,18422.259864138385
2024-05-26,20873.4,18422.811884182054
2024-05-27,21009.7,18422.273644948604
2024-05-28,21110.9,18422.798446688044
2024-05-29,20908.6,18422.28674642715
2024-05-30,20948.1,18422.78567192029
2024-05-31,20819.1,18422.299202072172
2024-06-01,20794.9,18422.773527178313
2024-06-02,20774.6,18422.311043685782
2024-06-03,21023.0,18422.761981344553
2024-06-04,20798.2,18422.322301486503
2024-06-05,21069.5,18422.751004832284
2024-06-06,21245.7,18422.333004209086
2024-06-07,20481.3,18422.740569526875
2024-06-08,20504.6,18422.343179189178
2024-06-09,20622.3,18422.73064871975
2024-06-10,20611.3,18422.35285243449
2024-06-11,20726.3,18422.72121703765
2024-06-12,20765.3,18422.362048686176
2024-06-13,20599.6,18422.71225037094
2024-06-14,20849.8,18422.370791474485
2024-06-15,20808.6,18422.703725804287
2024-06-16,20810.9,18422.379103171887
2024-06-17,20740.4,18422.69562155205
2024-06-18,20824.4,18422.387005045504
2024-06-19,20838.7,18422.687916899133
2024-06-20,21097.4,18422.394517309385
2024-06-21,20758.9,18422.680592147084
2024-06-22,20709.5,18422.401659176303
2024-06-23,20715.2,18422.673628564607
2024-06-24,20850.1,18422.40844890827
2024-06-25,20758.5,18422.66700834137
2024-06-26,20548.5,18422.414903865083
2024-06-27,20804.3,18422.660714544218
2024-06-28,20791.1,18422.421040550274
2024-06-29,20791.1,18422.654731075178
2024-06-30,20743.0,18422.426874654324
2024-07-01,20847.2,18422.649042630976
2024-07-02,20829.6,18422.43242109516
2024-07-03,21072.8,18422.643634664015
2024-07-04,21078.5,18422.4376940562
2024-07-05,21340.7,18422.638493344897
2024-07-06,21317.1,18422.442707022252
2024-07-07,21389.9,18422.633605526655
2024-07-08,21106.5,18422.44747281358
2024-07-09,21136.2,18422.62895871071
2024-07-10,21196.9,18422.45200361832
2024-07-11,21594.4,18422.62454101465
2024-07-12,21518.8,18422.456311023474
2024-07-13,21485.3,18422.620341141705
2024-07-14,21503.9,18422.460406044444
2024-07-15,21619.8,18422.616348351843
2024-07-16,22082.5,18422.46429915327
2024-07-17,21977.9,18422.612552434402
2024-07-18,21839.2,18422.468000305496
2024-07-19,21436.9,18422.608943682062
2024-07-20,21399.6,18422.471518965718
2024-07-21,21399.6,18422.60551286612
2024-07-22,21409.4,18422.474864131884
2024-07-23,21524.2,18422.602251212946
2024-07-24,21433.3,18422.478044358326
2024-07-25,21135.0,18422.59915038157
2024-07-26,21325.3,18422.48106777765
2024-07-27,21302.3,18422.596202442353
2024-07-28,21302.3,18422.48394212153
2024-07-29,21319.6,18422.593399856676
2024-07-30,21564.1,18422.48667474043
2024-07-31,21905.2,18422.590735457652
2024-08-01,21906.1,18422.489272622417
2024-08-02,21878.6,18422.58820243177
2024-08-03,21876.9,18422.491742410977
