Date,Actual Price,Predicted Price
2023-05-24,13537.7,13613.0329056087
2023-05-25,13359.7,13507.93431158432
2023-05-26,13379.2,13364.637511318208
2023-05-27,13375.7,13363.818996760228
2023-05-28,13379.9,13380.012929344062
2023-05-29,13345.4,13366.69642226071
2023-05-30,13484.4,13352.896219401278
2023-05-31,13494.0,13470.620462247362
2023-06-01,13582.6,13496.988923058609
2023-06-02,13401.0,13573.456297666471
2023-06-03,13446.6,13414.246315587421
2023-06-04,13446.6,13452.717311037395
2023-06-05,13518.4,13456.828774013215
2023-06-06,13542.1,13521.483362931447
2023-06-07,13398.7,13546.952982579392
2023-06-08,13587.6,13406.58751856452
2023-06-09,13544.0,13591.991829405923
2023-06-10,13542.5,13539.44232238833
2023-06-11,13543.7,13550.765404126976
2023-06-12,13528.4,13539.02428904945
2023-06-13,13452.4,13536.404293932786
2023-06-14,13457.6,13450.277186940451
2023-06-15,13554.6,13466.435461659054
2023-06-16,13537.8,13543.79579337729
2023-06-17,13547.4,13539.264373303793
2023-06-18,13507.3,13538.516694963158
2023-06-19,13499.1,13510.893998954394
2023-06-20,13402.2,13494.07269868459
2023-06-21,13379.5,13409.42196882769
2023-06-22,13212.2,13378.624662381486
2023-06-23,13242.3,13220.974065737504
2023-06-24,13239.9,13241.092654512642
2023-06-25,13166.6,13235.021223229029
2023-06-26,13265.1,13159.29451432183
2023-06-27,13198.8,13253.387513561158
2023-06-28,13173.2,13183.409293023007
2023-06-29,13157.4,13165.943718463692
2023-06-30,13238.0,13143.84662449857
2023-07-01,13242.1,13229.565839372532
2023-07-02,13159.5,13227.588847103221
2023-07-03,13251.7,13160.969750311002
2023-07-04,13264.7,13244.839311437694
2023-07-05,12797.1,13265.451240538689
2023-07-06,12740.9,12813.014196472692
2023-07-07,12881.0,12766.732887526001
2023-07-08,12625.2,12875.48887779417
2023-07-09,12625.2,12634.090857758652
2023-07-10,12956.8,12618.356477335905
2023-07-11,12984.4,12933.94967025194
2023-07-12,12946.1,12949.462218988589
2023-07-13,13013.6,12930.396728260817
2023-07-14,13059.7,12989.663914179757
2023-07-15,12866.9,13051.553093258954
2023-07-16,12866.9,12863.578868488614
2023-07-17,12985.9,12882.262326095222
2023-07-18,13378.1,12983.093154237824
2023-07-19,13520.6,13377.812138712497
2023-07-20,13514.3,13505.183205817431
2023-07-21,13511.4,13532.351668698808
2023-07-22,13534.9,13522.212066610391
2023-07-23,13534.9,13570.714445124564
2023-07-24,13484.9,13556.213488671894
2023-07-25,13634.1,13527.384349529959
2023-07-26,13657.6,13650.879434899023
2023-07-27,13447.6,13684.503986697853
2023-07-28,13505.7,13465.569187792938
2023-07-29,13457.9,13531.099788486556
2023-07-30,13457.9,13456.436736983438
2023-07-31,13576.9,13469.219660602055
2023-08-01,13437.7,13555.491214522137
2023-08-02,13297.5,13436.398742694313
2023-08-03,13321.3,13282.958226872097
2023-08-04,13254.2,13317.222137780192
2023-08-05,13263.6,13231.014492481348
2023-08-06,13263.6,13256.565869053617
2023-08-07,13219.2,13235.997618381594
2023-08-08,13343.4,13213.500150755297
2023-08-09,13255.5,13316.525925057695
2023-08-10,13247.7,13251.538320195681
2023-08-11,13287.7,13235.7542274413
2023-08-12,13323.0,13289.685188355452
2023-08-13,13323.0,13314.986088421145
2023-08-14,13231.1,13331.213253747366
2023-08-15,13202.8,13234.279088281073
2023-08-16,13381.2,13221.033386036377
2023-08-17,13417.5,13378.4247392743
2023-08-18,13417.3,13423.936737373408
