s_close,s_date
104.076,"Dec 02, 2014"
104.085,"Dec 03, 2014"
104.107,"Dec 04, 2014"
104.134,"Dec 05, 2014"
104.205,"Dec 08, 2014"
104.229,"Dec 09, 2014"
104.253,"Dec 10, 2014"
104.267,"Dec 11, 2014"
104.289,"Dec 12, 2014"
104.359,"Dec 15, 2014"
104.372,"Dec 16, 2014"
104.388,"Dec 17, 2014"
104.407,"Dec 18, 2014"
104.437,"Dec 19, 2014"
104.503,"Dec 22, 2014"
104.532,"Dec 23, 2014"
104.612,"Dec 26, 2014"
104.679,"Dec 29, 2014"
104.707,"Dec 30, 2014"
104.726,"Dec 31, 2014"
104.775,"Jan 02, 2015"
104.85,"Jan 05, 2015"
104.875,"Jan 06, 2015"
104.9,"Jan 07, 2015"
104.925,"Jan 08, 2015"
105.006,"Jan 09, 2015"
105.076,"Jan 12, 2015"
105.097,"Jan 13, 2015"
105.119,"Jan 14, 2015"
105.14,"Jan 15, 2015"
105.162,"Jan 16, 2015"
105.22,"Jan 19, 2015"
105.238,"Jan 20, 2015"
105.252,"Jan 21, 2015"
105.278,"Jan 22, 2015"
105.336,"Jan 23, 2015"
105.397,"Jan 26, 2015"
105.472,"Jan 27, 2015"
105.49,"Jan 28, 2015"
105.509,"Jan 29, 2015"
105.538,"Jan 30, 2015"
105.609,"Feb 02, 2015"
105.647,"Feb 03, 2015"
105.671,"Feb 04, 2015"
105.698,"Feb 06, 2015"
105.758,"Feb 09, 2015"
105.778,"Feb 10, 2015"
105.806,"Feb 11, 2015"
105.829,"Feb 12, 2015"
105.845,"Feb 13, 2015"
105.905,"Feb 16, 2015"
105.925,"Feb 17, 2015"
105.945,"Feb 18, 2015"
105.969,"Feb 19, 2015"
105.996,"Feb 20, 2015"
106.057,"Feb 23, 2015"
106.075,"Feb 24, 2015"
106.096,"Feb 25, 2015"
106.118,"Feb 26, 2015"
106.151,"Feb 27, 2015"
106.209,"Mar 02, 2015"
106.236,"Mar 03, 2015"
106.265,"Mar 04, 2015"
106.297,"Mar 05, 2015"
106.33,"Mar 06, 2015"
106.392,"Mar 09, 2015"
106.408,"Mar 10, 2015"
106.424,"Mar 11, 2015"
106.438,"Mar 12, 2015"
106.461,"Mar 13, 2015"
106.517,"Mar 16, 2015"
106.542,"Mar 17, 2015"
106.561,"Mar 18, 2015"
106.582,"Mar 19, 2015"
106.609,"Mar 20, 2015"
106.692,"Mar 24, 2015"
106.725,"Mar 25, 2015"
106.742,"Mar 26, 2015"
106.759,"Mar 27, 2015"
106.808,"Mar 30, 2015"
106.808,"Mar 31, 2015"
106.826,"Apr 01, 2015"
106.854,"Apr 02, 2015"
106.883,"Apr 03, 2015"
106.943,"Apr 06, 2015"
106.974,"Apr 07, 2015"
106.994,"Apr 08, 2015"
107.013,"Apr 09, 2015"
107.029,"Apr 10, 2015"
107.08,"Apr 13, 2015"
107.095,"Apr 14, 2015"
107.104,"Apr 15, 2015"
107.121,"Apr 16, 2015"
107.18,"Apr 17, 2015"
107.236,"Apr 20, 2015"
107.263,"Apr 21, 2015"
107.293,"Apr 22, 2015"
107.31,"Apr 23, 2015"
107.328,"Apr 24, 2015"
107.375,"Apr 27, 2015"
107.394,"Apr 28, 2015"
107.418,"Apr 29, 2015"
107.449,"Apr 30, 2015"
107.509,"May 01, 2015"
107.555,"May 04, 2015"
107.571,"May 05, 2015"
107.59,"May 06, 2015"
107.606,"May 07, 2015"
107.622,"May 08, 2015"
107.686,"May 11, 2015"
107.718,"May 12, 2015"
107.76,"May 13, 2015"
107.786,"May 14, 2015"
107.823,"May 15, 2015"
107.868,"May 18, 2015"
107.88,"May 19, 2015"
107.897,"May 20, 2015"
107.901,"May 21, 2015"
107.913,"May 22, 2015"
107.96,"May 25, 2015"
108.021,"May 26, 2015"
108.043,"May 27, 2015"
108.062,"May 28, 2015"
108.081,"May 29, 2015"
108.13,"Jun 01, 2015"
108.145,"Jun 02, 2015"
108.159,"Jun 03, 2015"
108.177,"Jun 04, 2015"
108.196,"Jun 05, 2015"
108.24,"Jun 08, 2015"
108.252,"Jun 09, 2015"
108.266,"Jun 10, 2015"
108.284,"Jun 11, 2015"
108.294,"Jun 12, 2015"
108.344,"Jun 15, 2015"
108.361,"Jun 16, 2015"
108.381,"Jun 17, 2015"
108.394,"Jun 18, 2015"
108.399,"Jun 19, 2015"
108.438,"Jun 22, 2015"
100.323,"Jun 23, 2015"
100.337,"Jun 24, 2015"
100.347,"Jun 25, 2015"
100.346,"Jun 26, 2015"
100.39,"Jun 29, 2015"
100.403,"Jun 30, 2015"
100.36,"Jul 01, 2015"
100.374,"Jul 02, 2015"
100.385,"Jul 03, 2015"
100.427,"Jul 06, 2015"
100.435,"Jul 07, 2015"
100.448,"Jul 08, 2015"
100.458,"Jul 09, 2015"
100.467,"Jul 10, 2015"
100.497,"Jul 13, 2015"
100.509,"Jul 14, 2015"
100.521,"Jul 15, 2015"
100.535,"Jul 16, 2015"
100.621,"Jul 22, 2015"
100.637,"Jul 23, 2015"
100.656,"Jul 24, 2015"
100.703,"Jul 27, 2015"
100.705,"Jul 28, 2015"
100.72,"Jul 29, 2015"
100.733,"Jul 30, 2015"
100.749,"Jul 31, 2015"
100.79,"Aug 03, 2015"
100.807,"Aug 04, 2015"
100.821,"Aug 05, 2015"
100.873,"Aug 06, 2015"
100.877,"Aug 07, 2015"
100.922,"Aug 10, 2015"
100.937,"Aug 11, 2015"
