Date,Silver Price (oz),Silver Price (gram)
6/6/2023,"6,759.52",217.32
6/7/2023,"6,721.02",216.09
6/8/2023,"6,968.70",224.05
6/9/2023,"6,967.14",224.0
6/12/2023,"6,921.89",222.54
6/13/2023,"6,804.69",218.78
6/14/2023,"6,816.18",219.15
6/15/2023,"6,864.76",220.71
6/16/2023,"6,955.40",223.62
6/19/2023,"6,884.14",221.33
6/20/2023,"6,649.35",213.78
6/21/2023,"6,497.55",208.9
6/22/2023,"6,380.83",205.15
6/23/2023,"6,424.19",206.54
6/26/2023,"6,528.44",209.89
6/27/2023,"6,526.52",209.83
6/28/2023,"6,504.54",209.13
6/29/2023,"6,467.23",207.93
6/30/2023,"6,523.89",209.75
7/3/2023,"6,557.99",210.84
7/4/2023,"6,571.73",211.29
7/5/2023,"6,406.24",205.97
7/6/2023,"6,293.89",202.35
7/7/2023,"6,416.59",206.3
7/10/2023,"6,422.47",206.49
7/11/2023,"6,400.34",205.78
7/12/2023,"6,700.95",215.44
7/13/2023,"6,807.53",218.87
7/14/2023,"6,923.35",222.59
7/17/2023,"6,853.94",220.36
7/18/2023,"7,070.44",227.32
7/19/2023,"7,139.33",229.53
7/20/2023,"7,049.43",226.64
7/21/2023,"7,039.83",226.34
7/24/2023,"7,003.69",225.17
7/25/2023,"7,069.97",227.3
7/26/2023,"7,157.00",230.1
7/27/2023,"6,921.53",222.53
7/28/2023,"6,971.84",224.15
7/31/2023,"7,097.26",228.18
8/1/2023,"6,984.31",224.55
8/2/2023,"6,768.67",217.62
8/3/2023,"6,741.97",216.76
8/4/2023,"6,700.88",215.44
8/7/2023,"6,557.18",210.82
8/8/2023,"6,558.20",210.85
8/9/2023,"6,516.20",209.5
8/10/2023,"6,528.98",209.91
8/11/2023,"6,542.19",210.34
8/14/2023,"6,466.57",207.9
8/15/2023,"6,554.22",210.72
8/16/2023,"6,585.39",211.73
8/17/2023,"6,711.29",215.77
8/18/2023,"6,710.81",215.76
8/21/2023,"6,751.91",217.08
8/22/2023,"6,964.03",223.9
8/23/2023,"7,266.72",233.63
8/24/2023,"7,236.39",232.66
8/25/2023,"7,315.57",235.2
8/28/2023,"7,356.49",236.52
8/29/2023,"7,515.21",241.62
8/30/2023,"7,498.75",241.09
8/31/2023,"7,411.89",238.3
9/1/2023,"7,406.14",238.11
9/4/2023,"7,354.94",236.47
9/5/2023,"7,253.25",233.2
9/6/2023,"7,124.37",229.05
9/7/2023,"7,024.48",225.84
9/8/2023,"6,994.11",224.87
9/11/2023,"6,901.95",221.9
9/12/2023,"6,913.32",222.27
9/13/2023,"6,743.46",216.81
9/14/2023,"6,745.51",216.87
9/15/2023,"6,842.56",219.99
9/18/2023,"6,832.31",219.66
9/19/2023,"6,838.68",219.87
9/20/2023,"6,776.75",217.88
9/21/2023,"6,808.41",218.9
9/22/2023,"6,900.14",221.84
9/25/2023,"6,719.29",216.03
9/26/2023,"6,579.76",211.54
9/27/2023,"6,523.80",209.75
9/28/2023,"6,504.99",209.14
9/29/2023,"6,382.58",205.2
10/2/2023,"6,037.22",194.1
10/3/2023,"6,047.23",194.42
10/4/2023,"5,974.46",192.08
10/5/2023,"5,951.66",191.35
10/6/2023,"6,124.89",196.92
10/9/2023,"6,158.32",197.99
10/10/2023,"6,124.64",196.91
10/11/2023,"6,155.07",197.89
10/12/2023,"6,077.20",195.39
10/13/2023,"6,301.75",202.61
10/16/2023,"6,257.37",201.18
10/17/2023,"6,299.97",202.55
10/18/2023,"6,313.79",202.99
10/19/2023,"6,385.58",205.3
10/20/2023,"6,506.65",209.19
10/23/2023,"6,403.92",205.89
10/24/2023,"6,406.83",205.98
10/25/2023,"6,355.05",204.32
10/26/2023,"6,388.20",205.39
10/27/2023,"6,420.00",206.41
10/30/2023,"6,515.34",209.47
10/31/2023,"6,424.08",206.54
11/1/2023,"6,430.09",206.73
11/2/2023,"6,432.09",206.8
11/3/2023,"6,550.18",210.59
11/6/2023,"6,569.95",211.23
11/7/2023,"6,420.69",206.43
11/8/2023,"6,476.47",208.22
11/9/2023,"6,465.39",207.87
11/10/2023,"6,310.43",202.88
11/13/2023,"6,335.23",203.68
11/14/2023,"6,643.87",213.61
11/15/2023,"6,758.42",217.29
11/16/2023,"6,832.99",219.69
11/17/2023,"6,841.39",219.96
11/20/2023,"6,704.33",215.55
11/21/2023,"6,780.60",218.0
11/22/2023,"6,733.20",216.48
11/23/2023,"6,677.12",214.67
11/24/2023,"6,952.60",223.53
11/27/2023,"6,999.74",225.05
11/28/2023,"7,148.55",229.83
11/29/2023,"7,149.98",229.88
11/30/2023,"7,204.23",231.62
12/1/2023,"7,265.25",233.58
12/4/2023,"6,887.90",221.45
12/5/2023,"6,874.86",221.03
12/6/2023,"6,805.81",218.81
12/7/2023,"6,764.84",217.49
12/8/2023,"6,537.42",210.18
12/11/2023,"6,484.28",208.47
12/12/2023,"6,458.18",207.64
12/13/2023,"6,752.45",217.1
12/14/2023,"6,852.34",220.31
12/15/2023,"6,766.29",217.54
12/18/2023,"6,658.48",214.08
12/19/2023,"6,752.52",217.1
12/20/2023,"6,829.71",219.58
12/21/2023,"6,904.23",221.98
12/22/2023,"6,757.30",217.25
12/25/2023,"6,763.18",217.44
12/26/2023,"6,844.27",220.05
12/27/2023,"6,842.32",219.99
12/28/2023,"6,761.51",217.39
12/29/2023,"6,619.77",212.83
1/1/2024,"6,637.93",213.41
1/2/2024,"6,668.54",214.4
1/3/2024,"6,480.11",208.34
1/4/2024,"6,480.65",208.36
1/5/2024,"6,528.69",209.9
1/8/2024,"6,497.03",208.88
1/9/2024,"6,460.68",207.72
1/10/2024,"6,439.71",207.04
1/11/2024,"6,396.49",205.65
1/12/2024,"6,506.69",209.19
1/15/2024,"6,498.15",208.92
1/16/2024,"6,426.06",206.6
1/17/2024,"6,313.38",202.98
1/18/2024,"6,315.96",203.06
1/19/2024,"6,334.04",203.64
1/22/2024,"6,177.43",198.61
1/23/2024,"6,275.77",201.77
1/24/2024,"6,345.91",204.03
1/25/2024,"6,417.36",206.32
1/26/2024,"6,379.14",205.09
1/29/2024,"6,436.92",206.95
1/30/2024,"6,473.45",208.13
1/31/2024,"6,404.62",205.91
2/1/2024,"6,479.73",208.33
2/2/2024,"6,344.00",203.96
2/5/2024,"6,208.79",199.62
2/6/2024,"6,271.35",201.63
2/7/2024,"6,205.11",199.5
2/8/2024,"6,310.47",202.89
2/9/2024,"6,316.54",203.08
2/12/2024,"6,342.04",203.9
2/13/2024,"6,177.98",198.63
2/14/2024,"6,249.31",200.92
2/15/2024,"6,404.97",205.92
2/16/2024,"6,544.91",210.42
2/19/2024,"6,361.82",204.54
2/20/2024,"6,432.97",206.82
2/21/2024,"6,395.21",205.61
2/22/2024,"6,361.51",204.53
2/23/2024,"6,419.83",206.4
2/26/2024,"6,287.16",202.14
2/27/2024,"6,276.13",201.78
2/28/2024,"6,258.49",201.22
2/29/2024,"6,297.15",202.46
3/1/2024,"6,466.09",207.89
3/4/2024,"6,676.84",214.67
3/5/2024,"6,614.03",212.65
3/6/2024,"6,752.87",217.11
3/7/2024,"6,770.60",217.68
3/8/2024,"6,798.84",218.59
3/11/2024,"6,831.22",219.63
3/12/2024,"6,736.88",216.6
3/13/2024,"6,977.88",224.34
3/14/2024,"6,920.45",222.5
3/15/2024,"7,022.35",225.77
3/18/2024,"6,977.76",224.34
3/19/2024,"6,943.13",223.23
3/20/2024,"7,124.25",229.05
3/21/2024,"6,885.08",221.36
3/22/2024,"6,867.90",220.81
3/25/2024,"6,862.68",220.64
3/26/2024,"6,797.38",218.54
3/27/2024,"6,852.83",220.32
3/28/2024,"6,938.94",223.09
3/29/2024,"6,937.84",223.06
4/1/2024,"6,969.88",224.09
4/2/2024,"7,261.49",233.46
4/3/2024,"7,533.82",242.22
4/4/2024,"7,480.63",240.51
4/5/2024,"7,640.27",245.64
4/8/2024,"7,735.55",248.7
4/9/2024,"7,826.71",251.63
4/10/2024,"7,762.63",249.57
4/11/2024,"7,910.09",254.32
4/12/2024,"7,766.75",249.71
4/15/2024,"8,027.23",258.08
4/16/2024,"7,824.19",251.55
4/17/2024,"7,845.32",252.23
4/18/2024,"7,859.79",252.7
4/19/2024,"7,989.12",256.86
4/22/2024,"7,570.74",243.41
4/23/2024,"7,604.02",244.48
4/24/2024,"7,564.89",243.22
4/25/2024,"7,641.05",245.67
4/26/2024,"7,563.25",243.16
4/29/2024,"7,556.71",242.95
4/30/2024,"7,317.98",235.28
5/1/2024,"7,416.50",238.45
5/2/2024,"7,426.88",238.78
5/3/2024,"7,396.97",237.82
5/6/2024,"7,637.08",245.54
5/7/2024,"7,577.62",243.63
5/8/2024,"7,605.21",244.51
5/9/2024,"7,891.45",253.72
5/10/2024,"7,835.07",251.9
5/13/2024,"7,848.06",252.32
5/14/2024,"7,958.53",255.87
5/15/2024,"8,256.19",265.44
5/16/2024,"8,239.21",264.9
5/17/2024,"8,752.97",281.41
5/20/2024,"8,850.97",284.57
5/21/2024,"8,902.81",286.23
5/22/2024,"8,574.35",275.67
5/23/2024,"8,388.01",269.68
5/24/2024,"8,440.03",271.35
5/27/2024,"8,815.74",283.43
5/28/2024,"8,946.13",287.62
5/29/2024,"8,906.61",286.35
5/30/2024,"8,673.65",278.86
5/31/2024,"8,466.49",272.2
6/3/2024,"8,558.68",275.17
6/4/2024,"8,209.78",263.95
6/5/2024,"8,356.04",268.65
6/6/2024,"8,718.67",280.31
6/7/2024,"8,127.86",261.32
6/10/2024,"8,263.20",265.67
6/11/2024,"8,161.27",262.39
6/12/2024,"8,276.37",266.09
6/13/2024,"8,069.25",259.43
6/14/2024,"8,237.61",264.85
6/17/2024,"8,206.12",263.83
6/18/2024,"8,228.06",264.54
6/19/2024,"8,292.85",266.62
6/20/2024,"8,559.91",275.21
6/21/2024,"8,227.59",264.52
6/24/2024,"8,238.90",264.89
6/25/2024,"8,055.08",258.98
6/26/2024,"8,012.73",257.62
6/27/2024,"8,071.57",259.51
6/28/2024,"8,116.06",260.94
7/1/2024,"8,201.14",263.67
7/2/2024,"8,218.85",264.24
7/3/2024,"8,489.86",272.96
7/4/2024,"8,468.36",272.26
7/5/2024,"8,678.38",279.02
7/8/2024,"8,566.39",275.42
7/9/2024,"8,578.27",275.8
7/10/2024,"8,582.42",275.93
7/11/2024,"8,757.56",281.56
7/12/2024,"8,558.48",275.16
7/15/2024,"8,527.72",274.17
7/16/2024,"8,708.26",279.98
7/17/2024,"8,444.57",271.5
7/18/2024,"8,298.23",266.79
7/19/2024,"8,133.04",261.48
7/22/2024,"8,105.31",260.59
7/23/2024,"8,135.62",261.57
7/24/2024,"8,050.16",258.82
7/25/2024,"7,753.61",249.28
7/26/2024,"7,765.49",249.67
7/29/2024,"7,763.39",249.6
7/30/2024,"7,915.35",254.48
7/31/2024,"8,085.82",259.97
8/1/2024,"7,947.20",255.51
8/2/2024,"7,967.40",256.16
8/5/2024,"7,588.45",243.97
8/6/2024,"7,521.29",241.82
8/7/2024,"7,412.87",238.33
8/8/2024,"7,670.14",246.6
8/9/2024,"7,655.77",246.14
8/12/2024,"7,792.66",250.54
8/13/2024,"7,759.98",249.49
8/14/2024,"7,679.77",246.91
8/15/2024,"7,904.19",254.13
8/16/2024,"8,081.51",259.83
8/19/2024,"8,200.16",263.64
8/20/2024,"8,184.56",263.14
8/21/2024,"8,248.38",265.19
8/22/2024,"8,080.06",259.78
8/23/2024,"8,311.66",267.23
8/26/2024,"8,329.99",267.82
8/27/2024,"8,345.95",268.33
8/28/2024,"8,117.01",260.97
8/29/2024,"8,208.53",263.91
8/30/2024,"8,037.62",258.42
9/2/2024,"7,951.03",255.63
9/3/2024,"7,815.11",251.26
9/4/2024,"7,838.25",252.01
9/5/2024,"8,028.04",258.11
9/6/2024,"7,781.71",250.19
9/9/2024,"7,901.05",254.02
9/10/2024,"7,916.28",254.51
9/11/2024,"7,985.84",256.75
9/12/2024,"8,319.85",267.49
9/13/2024,"8,558.52",275.16
9/16/2024,"8,551.13",274.93
9/17/2024,"8,556.54",275.1
9/18/2024,"8,367.79",269.03
9/19/2024,"8,571.33",275.57
9/20/2024,"8,663.95",278.55
9/23/2024,"8,530.53",274.26
9/24/2024,"8,922.13",286.85
9/25/2024,"8,837.13",284.12
9/26/2024,"8,891.54",285.87
9/27/2024,"8,784.48",282.43
9/30/2024,"8,655.44",278.28
10/1/2024,"8,722.63",280.44
10/2/2024,"8,836.89",284.11
10/3/2024,"8,894.80",285.97
10/4/2024,"8,936.28",287.31
10/7/2024,"8,792.62",282.69
10/8/2024,"8,514.33",273.74
10/9/2024,"8,468.00",272.25
10/10/2024,"8,652.07",278.17
10/11/2024,"8,755.98",281.51
10/14/2024,"8,664.98",278.59
10/15/2024,"8,751.66",281.37
10/16/2024,"8,795.08",282.77
10/17/2024,"8,801.62",282.98
10/18/2024,"9,360.73",300.95
10/21/2024,"9,379.77",301.57
10/22/2024,"9,677.67",311.14
10/23/2024,"9,357.87",300.86
10/24/2024,"9,356.08",300.81
10/25/2024,"9,371.07",301.29
10/28/2024,"9,368.77",301.21
10/29/2024,"9,571.52",307.73
10/30/2024,"9,386.93",301.8
10/31/2024,"9,073.28",291.71
11/1/2024,"9,015.53",289.86
11/4/2024,"9,019.71",289.99
11/5/2024,"9,076.01",291.8
11/6/2024,"8,663.93",278.55
11/7/2024,"8,903.79",286.26
11/8/2024,"8,704.21",279.85
11/11/2024,"8,529.06",274.22
11/12/2024,"8,541.47",274.61
11/13/2024,"8,429.51",271.01
11/14/2024,"8,468.53",272.27
11/15/2024,"8,400.59",270.09
11/18/2024,"8,658.24",278.37
11/19/2024,"8,676.39",278.95
11/20/2024,"8,580.09",275.86
11/21/2024,"8,560.32",275.22
11/22/2024,"8,706.94",279.93
11/25/2024,"8,423.90",270.83
11/26/2024,"8,440.51",271.37
11/27/2024,"8,365.69",268.96
11/28/2024,"8,401.98",270.13
11/29/2024,"8,514.31",273.74
12/2/2024,"8,476.54",272.53
12/3/2024,"8,624.26",277.28
12/4/2024,"8,700.62",279.73
12/5/2024,"8,709.10",280.0
12/6/2024,"8,612.67",276.9
12/9/2024,"8,854.47",284.68
12/10/2024,"8,874.61",285.33
12/11/2024,"8,862.97",284.95
12/12/2024,"8,621.93",277.2
12/13/2024,"8,492.69",273.05
12/16/2024,"8,486.74",272.85
12/17/2024,"8,494.91",273.12
12/18/2024,"8,165.98",262.54
12/19/2024,"8,083.55",259.89
12/20/2024,"8,207.31",263.87
12/23/2024,"8,271.83",265.95
12/24/2024,"8,241.80",264.98
12/25/2024,"8,233.84",264.72
12/26/2024,"8,274.18",266.02
12/27/2024,"8,174.26",262.81
12/30/2024,"8,055.81",259.0
12/31/2024,"8,035.24",258.34
1/1/2025,"8,035.24",258.34
1/2/2025,"8,236.42",264.81
1/3/2025,"8,248.78",265.2
1/6/2025,"8,347.30",268.37
1/7/2025,"8,370.60",269.12
1/8/2025,"8,393.32",269.85
1/9/2025,"8,392.62",269.83
1/10/2025,"8,468.15",272.26
1/13/2025,"8,256.28",265.45
1/14/2025,"8,339.39",268.12
1/15/2025,"8,541.55",274.62
1/16/2025,"8,595.07",276.34
1/17/2025,"8,457.87",271.93
1/20/2025,"8,519.34",273.9
1/21/2025,"8,595.93",276.37
1/22/2025,"8,591.21",276.21
1/23/2025,"8,489.33",272.94
1/24/2025,"8,522.37",274.0
1/27/2025,"8,422.54",270.79
1/28/2025,"8,486.30",272.84
1/29/2025,"8,598.85",276.46
1/30/2025,"8,815.05",283.41
1/31/2025,"8,729.98",280.68
2/3/2025,"8,807.72",283.17
2/4/2025,"8,967.07",288.3
2/5/2025,"9,012.07",289.74
2/6/2025,"8,992.89",289.13
2/7/2025,"8,880.96",285.53
2/10/2025,"8,942.04",287.49
2/11/2025,"8,878.53",285.45
2/12/2025,"8,996.18",289.23
2/13/2025,"9,039.44",290.62
2/14/2025,"8,976.77",288.61
2/17/2025,"9,048.46",290.91
2/18/2025,"9,196.90",295.69
2/19/2025,"9,147.31",294.09
2/20/2025,"9,210.81",296.13
2/21/2025,"9,083.46",292.04
2/24/2025,"9,053.25",291.07
2/25/2025,"8,877.70",285.42
2/26/2025,"8,918.60",286.74
2/27/2025,"8,742.34",281.07
2/28/2025,"8,714.77",280.19
03/03/25,"8,858.23",284.8
03/03/25,"8,858.23",284.80
